,tweet_id,text,location_mentions
7515,ID_1112897440124977153,To every Nebraskan thats been affected by the flooding: were with you. Help support those impacted by purchasing the shirt we created for our Spring Game below. All proceeds will aid flooding victims. ὅ5:,"[{'text': 'Nebraskan', 'type': 'State', 'start_offset': 9, 'end_offset': 18}]"
7516,ID_1110581427081404416,Support the Nebraska Disaster Relief Efforts and your local Police Ὡ3 & Fire Ὡ2 Departments with these t-shirts! 100% of the profit will be donated to the 2019 Nebraska Disaster Relief Fund. Ὡ3 Police T-Shirt Etsy,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 12, 'end_offset': 20}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 160, 'end_offset': 168}]"
7517,ID_1111770434058502144,Wisconsin farmers sending hay to the Nebraska farmers effected by the floods. Amazing example of communities supporting communities in a time of need. How many animals saved from prolonged starvation? A heartbreaking situation for the devastated Nebraska farmers!,"[{'text': 'Wisconsin', 'type': 'State', 'start_offset': 0, 'end_offset': 9}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 37, 'end_offset': 45}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 246, 'end_offset': 254}]"
7518,ID_1110349754305822726,Historic floods hit Nebraska after bomb cyclone storm -,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 20, 'end_offset': 28}]"
7519,ID_1112073306293895169,The donations from the Knights of Columbus — that has all been tremendous as part of a national outpouring to help Nebraska - @GovRicketts #NebraskaStrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 115, 'end_offset': 123}]"
7520,ID_1110329733005365248,"Bags of food, hay bales and other animal supplies are being gathered by @InmanFFA to aid flooding victims in Nebraska. @InmanSchools #ffa #NebraskaFloods","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 109, 'end_offset': 117}]"
7521,ID_1110384521831215104,"When devastating rains across much of Nebraska and Iowa last weekend left residents of Fremont, NE cut off from surrounding areas, NBAA member @FBOSilverHawk stepped up to help.  #BIzAvWorks","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 38, 'end_offset': 46}, {'text': 'Fremont', 'type': 'City/town', 'start_offset': 87, 'end_offset': 94}, {'text': 'NE', 'type': 'State', 'start_offset': 96, 'end_offset': 98}]"
7522,ID_1111993184098361346,"RT CivilAirPatrol: RT sharonchenWOWT: From my flight with #Nebraska CivilAirPatrol over #PacificJunction damage as far as the eye can see, but in this picture you also see the reason why. The levee just didnt hold, I spotted the two breaks right a","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 59, 'end_offset': 67}]"
7523,ID_1111402905725071360,"Farmers Helping Farmers: A massive convoy hauling donated food, clothing, hay, animal feed and hygiene products has landed in Nebraska to assist flood victims.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 126, 'end_offset': 134}]"
7524,ID_1111927646068170752,"Waterways Are Exploding in Size -- USA Floods All time multi century floods across Nebraska and periphery states needs to be seen to be believed. Water ways turning into inland deltas, dams obliterated, bridges toppled.","[{'text': 'USA', 'type': 'Country', 'start_offset': 35, 'end_offset': 38}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 83, 'end_offset': 91}]"
7525,ID_1110307829544554496,"Check out this time lapse of emergency declarations by cities and counties from across Nebraska in response to the #NebraksaFlood2019 and the blizzard in western Nebraska. Kudos to Casey, senior IT applications developer from @NEStatePatrol for creating the gif! #NebraskaStrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 87, 'end_offset': 95}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 162, 'end_offset': 170}]"
7526,ID_1111680669820817408,Delta residents have been busy collecting supplies to send to farmers and ranchers in Nebraska.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 86, 'end_offset': 94}]"
7527,ID_1110558525275594752,"Coming up later this hour on the @glennbeck program, @SenSasse joins the show to discuss Nebraska Flood Relief. LISTEN LIVE:","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 89, 'end_offset': 97}]"
7528,ID_1110548861603467264,@Twitter Gothenburg FFA is partnering with the Sutherland FFA Chapter to raise funds to help FFA members that have been affected by the recent floods. We are selling Nebraska Strong t-shirts and sweatshirts. To purchase a shirt please talk to one of the FFA officers.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 166, 'end_offset': 174}]"
7529,ID_1110975994758868992,I’d bet $100 that most Americans don’t even know about the flooding in Nebraska and the midwest right now. Genuinely horrifying- the damage AND the lack of coverage. Not saying Green New Deal is the answer cuz it wasn’t but sticking our heads in the sand ain’t much better,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 71, 'end_offset': 79}]"
7530,ID_1110760931225714688,"Donate to support this teacher from my daughter’s school affected by catastrophic flooding in Nebraska. I’ve never seen our community come together for so much good and generosity, and now is the time it’s most needed. #NebraskaStrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 94, 'end_offset': 102}]"
7531,ID_1113284549440618496,RT @evernewecon: North Dakota convoy heads for Nebraska with flood relief supplies  the great bale bailout. really,"[{'text': 'North Dakota', 'type': 'State', 'start_offset': 17, 'end_offset': 29}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 47, 'end_offset': 55}]"
7532,ID_1110373194899185666,"Years from now, high school friends Alex Stepanek and Melissa Dush might be shooting the breeze about youthful adventures. If so, one thing will come up for sure. Remember the time we raised $232,000 to help Nebraska victims of the epic 2019 flood?”","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 208, 'end_offset': 216}]"
7533,ID_1111327452930940929,Thus BARN In Depth w/Brian Allmer CFB Foundation Activates Disaster Relief Fund to Support Nebraska Flood Relief Efforts btyb CO Beef Councils FREE BQA Training in Sterling -,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 91, 'end_offset': 99}]"
7534,ID_1111661123923783686,"HHS Speech and Debate are going to Nationals in Texas AND Nebraska and would love your support. All proceeds go to the Speech and Debate Booster Club. If you can’t donate, please share. Thanks!","[{'text': 'Texas', 'type': 'State', 'start_offset': 48, 'end_offset': 53}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 58, 'end_offset': 66}]"
7535,ID_1110365308659949568,- Local Farmers Send Convoy To Nebraska Flood Victims,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 31, 'end_offset': 39}]"
7536,ID_1110701792051056640,"Sen. Deb Fischer tweets about evacuations, flooding. Is she really concerned about #Nebraska residents after she voted to take healthcare away from millions? ","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 84, 'end_offset': 92}]"
7537,ID_1110986599565873152,@AOC I live in Nebraska the floods here have nothing to do with #FakeClimateChange Would you like to come help or donate money for aid? #NebraskaStrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 15, 'end_offset': 23}]"
7538,ID_1111697735911120897,Ohio’s Rural America Relief on the way to Nebraska #NebraskaStrong #farmershelpingfarmers @OhioFarmBureau,"[{'text': 'Ohio', 'type': 'State', 'start_offset': 0, 'end_offset': 4}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 42, 'end_offset': 50}]"
7539,ID_1110341096809226240,Chef Jose Andres @chefjoseandres was in Nebraska today surveying the damage and made a visit to the World Central Kitchen site. It was a honor to meet him!,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 40, 'end_offset': 48}]"
7540,ID_1111352497082458114,"#Disaster Recovery Ctr opens TOMORO 3/29 in #Valley, #Nebraska to help those impacted by the #NebraskaFlood. 111 E Front Street, 7a-7p daily Get help registering for @fema assistance program & info on low-interest #SBA Disaster loans (for home owners/renters). #NebraskaStrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 54, 'end_offset': 62}]"
7541,ID_1110566595779325952,"Vice President Mike Pence in Huntsville, a fire department reaching out to neighbors in LA, and a nurse traveling through Nebraska helping flood victims. Join the conversation with #newsfeednow LIVE at 11 a.m.","[{'text': 'Huntsville', 'type': 'City/town', 'start_offset': 29, 'end_offset': 39}, {'text': 'LA', 'type': 'State', 'start_offset': 88, 'end_offset': 90}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 122, 'end_offset': 130}]"
7542,ID_1111841712450605056,"RT @farmeditor: Never too young too help: Inman students help Nebraska flood victims, livestock","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 62, 'end_offset': 70}]"
7543,ID_1111796846098370562,"We are beyond grateful for the outpouring support of todays bake sale! Because of the the generosity of our employees, customers and community we were able to raise more than $7,000 for Nebraska Flood Victims. #NebraskaStong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 186, 'end_offset': 194}]"
7544,ID_1110887446085070855,"RT. Midwest flooding has killed livestock, ruined harvests and has farmers worried for their future - CNN  via @CNN",[]
7545,ID_1110588672825610240,Outreach teams from @fema are beginning to canvass Nebraska communities to help impacted Nebraskans register for federal disaster assistance. Heres a few things you should have ready when you apply for FEMA aid.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 51, 'end_offset': 59}]"
7546,ID_1111745762826833920,It is so wonderful that our community has stepped up to help another community in need. Supplies are heading to Nebraska to help the animals in need! Thank you to everyone that donated - you are making an impact.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 112, 'end_offset': 120}]"
7547,ID_1111775541970038784,"Historic flooding has caused around $1 billion dollars in agricultural damage in Iowa, Nebraska. Roads, rails still out of service. #agriculture #flooding","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 87, 'end_offset': 95}]"
7548,ID_1112707909396377601,Nebraska Strong Donations,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}]"
7549,ID_1110956875628068864,Were getting ready to take calls and donations on air! We are raising funds to help cover our costs to travel to Nebraska for a Service Learning project to help Drew Wolfe clean up his farm from the floods. Please call 228-1000 to donate! #WeAreCC #NebraskaStrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 113, 'end_offset': 121}]"
7550,ID_1110302212008394752,2/2 and thank you to @jtimberlake who also showed his support for the #NebraskaStrong effort to aid the victims of the state’s historic flooding in Nebraska & SW Iowa.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 148, 'end_offset': 156}, {'text': 'Iowa', 'type': 'State', 'start_offset': 162, 'end_offset': 166}]"
7551,ID_1113081977375162368,Nebraska Football Team Taking Donations For Flood Relief,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}]"
7552,ID_1112780870551781378,"Boehringer Ingelheim Animal Health USA Inc. is lending a hand to Nebraska farmers and ranchers, including many customers, devastated by the recent floods in Nebraska. Find out more:","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 65, 'end_offset': 73}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 157, 'end_offset': 165}]"
7553,ID_1110547028642279424,God put me on this earth to help people: Kansas nurse assists Nebraska flood victims,"[{'text': 'Kansas', 'type': 'City/town', 'start_offset': 41, 'end_offset': 47}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 62, 'end_offset': 70}]"
7554,ID_1110369031087886336,I get to work with some of the best. The best colleagues and the best volunteers!,[]
7555,ID_1112868339062333440,"Infrastructure was hit hard as flash floods swept through much of Nebraska and parts of South Dakota, rapidly filling dozens of tributaries into the Missouri River above and below dams.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 66, 'end_offset': 74}, {'text': 'South Dakota', 'type': 'State', 'start_offset': 88, 'end_offset': 100}, {'text': 'Missouri River', 'type': 'Natural Point-of-Interest', 'start_offset': 149, 'end_offset': 163}]"
7556,ID_1111734598218760200,"From Lincoln, Nebraska my @RealMissNEusa joined up on stage #LaughRockSeriouslyTour #Styx & @GitRDoneLarry to present a generous fan this guitar. 25% of proceeds go to both Habitat for humanity and Lincoln habitat 75% going to Nebraska Flood relief","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 14, 'end_offset': 22}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 227, 'end_offset': 235}]"
7557,ID_1112453891608719362,A dear friend of mines reservation of origin in Nebraska is in dire need of help and supplies due to flooding! Read below and please give if you can: [Fundraiser Link],"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 48, 'end_offset': 56}]"
7558,ID_1110891657195601921,"This week only, subscribe at 30% off, with 50% of the proceeds to benefit Nebraska flood relief:","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 74, 'end_offset': 82}]"
7559,ID_1111388847080792066,@OfficialRFDTV how do I watch an interview Janet Atkinson did with a lady in Nebraska about donating to flood victims that was aired a few days ago?,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 77, 'end_offset': 85}]"
7560,ID_1111710528446099456,Multi Agency Resource Centers (MARC) are a great resource for people in need of receiving help after the #NebraskaFlood. The first MARC is set up in Fremont at the School Admin Building today and tomorrow!,"[{'text': 'Fremont', 'type': 'City/town', 'start_offset': 149, 'end_offset': 156}]"
7561,ID_1111988025179979776,The touring company donated to the Nebraska flood relief effort. They put on a great show and continued the message of the show by caring people. Thank you. #Nebraskastrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 35, 'end_offset': 43}]"
7562,ID_1113075258918141952,Democrats want to gift $700 million more for the country of Puerto Rico who has already gotten 91 billion dollars from us. They are holding aid for #Nebraska flood victims hostage for it.,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 60, 'end_offset': 71}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 149, 'end_offset': 157}]"
